id,attraction_id,author,description,url,source_platform_id,created_at
0c4876731600c2320b1b65b78295a578,fc73810e75cbcb35391b0f013cfabeab,本丸的迪士尼世界｜旅行、開箱、日系風格、攻略,,https://www.facebook.com/reel/1283933872490865/?__cft__[0]=AZV8KdniwELsIqjmldGHOlzly6-Bt8ezN_F2Ucoi2OziaYV0-q8jcRb4VZtJ2u9Mgh8PoWr5_DJh2lTSmqdfSK_HJimzHcwl5EMoXhdyVdNkw3N2aa2u9T1iy3rR9V48jjUB8bqJCurJqfVeZn304ovNFLmj09b7J39ot5yZMXinBQ&__tn__=%2CO%2CP-R,fb,2023-07-18
5c69850403c0c2a269e672462d471f11,fc73810e75cbcb35391b0f013cfabeab,美食chichi /美食分享🍡,,https://www.facebook.com/reel/1513547582753026/?__cft__[0]=AZW9Zbw-5s9OlTLyUfr-3Js8rME3UDmDEZqeY3YCskvQHrcPg171EefR_zdwheQFRiO7lpz6NFOKweuclbymjbzddM8sJo_UQP9Z1mSRzHDRClMHHqcgzrceVvjKoGQLPXH4I0z3iIWk9y3UroerXzMoNYvNn7JD1dwkXwiRvH7ONA&__tn__=%2CO%2CP-R,fb,2023-11-16
0e07d5e5cc717a2e10831d55280d02a7,fc73810e75cbcb35391b0f013cfabeab,劉瑄𝒱𝒾𝓋𝒾𝒶,,https://www.facebook.com/reel/403092535776462/?__cft__[0]=AZU8MM7VOwFpGk3e0Gc25nfg-P_zRU9LB1T-PFWvamy9ilgssh84W_jjFI5V6kIaDOPRO-9_UrTxjGewrwPXyMj8Ihfhvu7UPlBB14TIg2J30VmWYh-U-Vw9I2VoLvtN5ofJjYVkPQZyM186Y-iuXl_T45yu_ZOK2Z5o8tU3HXK8wQ&__tn__=%2CO%2CP-R,fb,2024-04-06
35b18b2b3e1d03031ebae3381f86b418,fc73810e75cbcb35391b0f013cfabeab,🌹蔡總🌹Sissi (蔡昀羲),,https://www.facebook.com/reel/1712258382915527/?__cft__[0]=AZUeicadKdgTFIlaeZirg9CnNifw-exxLmm3Q40GCX846xSlmU0AXLRP7toM11BSDMDWR7bRJc3-vz63daix4GZbf8vM2lp9Xa5rTETcG_DRghmLbPeieP00cbV3Xj_7uE7e8tDOYLzkP8R_tSG8bhtvXBIa-wLqu-DC7dkUrxa4YQ&__tn__=%2CO%2CP-R,fb,2024-04-01
0ed31516ada38d089cfa93a1fff0a340,fc73810e75cbcb35391b0f013cfabeab,4foodie 台北 台中 高雄 台灣 東京 TAIPEI JAPAN US Food & Travel 4ORFOODIE,,https://www.facebook.com/reel/270925208787634/?__cft__[0]=AZXdRM3tLmpem04kybpUCqLMSGJ0ZIw7lcrmnL4iOjPrfCArwataPYynoEXpKVAgTJU6WJF2mSO-FlHZ0JSOJPm2Gy_4PFoOXX-_ukZa-lSpN3fXeiMKcNy91fneZDc2PfoGIG0Lqfl8CzYitSYx9oeG1oGfNZK_RXb_niByZtgk9A&__tn__=%2CO%2CP-R,fb,2023-06-06
1718fa2d46842324ccf83988746ffab2,fc73810e75cbcb35391b0f013cfabeab,"Ryan萊恩美食日常 ｜台北美食、旅遊、住宿 ｜CHEN, TING-YU",,https://www.facebook.com/reel/1528168861325353/?__cft__[0]=AZU4fOU92-EzB3ZxP3sNyNqTEEDdM0evhxDlibbQiBgV90DMcX3V_zGKG4ZW7mth4cNTOf8Ze64YQbPsiAGqWWW5orIvHPSSDfsHKAQIR-aHuTPz9G2_WsXQ-zoRDxG4rrxKuenGcqliPCiJfdk0AjVk40a3eldC5Ul_FRwKoFrnOg&__tn__=%2CO%2CP-R,fb,2023-06-20
36c11ac1feb5c863c716b0efb369fe91,fc73810e75cbcb35391b0f013cfabeab,Ryo21,,https://www.facebook.com/reel/419351007383636/?__cft__[0]=AZU1e7h-rxdI9CB20_018Rn-LoWYNJx23fPa4dBKX3Lf5cJ_9ahF1hZzh80JxE8AnlhKd6BuX-Q8ejTMjva1Y5nEod03wTAD-tibi-Oy8wkbmvyrJXNm4WyJgGHXlk4yA08Ks1HKHf9BbNuIKJ9zsgjxEzqWrDRAs0eUHIEBiLSSiA&__tn__=%2CO%2CP-R,fb,2024-04-24
24b3d46a9176b4d35682ba2e59542370,fc73810e75cbcb35391b0f013cfabeab,穎indigo| 探店｜在地美食｜親子餐廳｜網美餐廳,,https://www.facebook.com/reel/1524738495005196/?__cft__[0]=AZVXnmeg9tj78eobN0mZZx3H-pyYauIkxweH-wOP5iiLbVa9axskejloS7DVta_VIDPGY0WG0ll9iPqqzfWTQ2wIgQS7431n5_I4iB9uK7qgugmV6agfNmJVFTRwyimbGyEJF_f2YOXlYven_pswvmIagDP5CrK5a-UMxdFoOyjlhA&__tn__=%2CO%2CP-R,fb,2023-09-22
fc5bba8c660a26d5697258a2576b1ba6,fc73810e75cbcb35391b0f013cfabeab,PeiWen_❤️,,https://www.facebook.com/reel/3441796182784110/?__cft__[0]=AZVZjkgZO4HHtd67vXxyyXXOeM6fYvOgtbIsQQ_xaWsW9yNxJl7nYrQsnaSqL4Muxg2jj3MucGbQ6eUK5bA3OAY17XyfbjAzpO1HzvnVZ6NMdPijtGNPTHYNPOTvPZtunxr4GsjrxJLESwK5Ob4lKG8WFgTpJMeKoSgGDQeedjZowg&__tn__=%2CO%2CP-R,fb,2024-04-20
258fbd72bf7d159a59014542bfd28d37,fc73810e75cbcb35391b0f013cfabeab,吃得保寶飽🍩🍩🍩台北/高雄/台中/台南/新竹美食,,https://www.facebook.com/reel/674303361229901/?__cft__[0]=AZV3v1pZgBrz7aXvVOR3nspidGxyn8deHWCFxlPcHI5lTucGws_8VvUzh6906djTqy1kRH-RQadlQS6d-Dc21kn-IXR8N0u6Skz5JSNoUYUVY2wXDE2eUvHUbz6fp4dDx5smRUdphJqLv30yMCC3XfSJyjeI4NtUlTC2Gyx271pd2g&__tn__=%2CO%2CP-R,fb,2023-08-15
9ccda1a5d5359f54c4f456dfd3c13620,fc73810e75cbcb35391b0f013cfabeab,JOYCE 914 陳妍鈞,,https://www.facebook.com/reel/1028442362319833/?__cft__[0]=AZUj46YyZi0pyejRvpv-jKYy5vbWo541F8h0kIb8GdDgFM9eYA_8_Igh7BUkSLMDkjTMNBjScRfK_t0pN8sUJLcCVrYkgiNqxQSUxg6xGddMtUTDzZ3MvSrso1_cNHNFaWOhhnIlE5uS6CeZapdyu6FsVX_ePspjyBGxjwGX_wDHUA&__tn__=%2CO%2CP-R,fb,2024-03-21
31250d3187ac35c124849ede730a7ba7,fc73810e75cbcb35391b0f013cfabeab,艾瑞絲の吃貨日常｜台北.台中.新竹美食旅遊,,https://www.facebook.com/reel/685536920211555/?__cft__[0]=AZUzEhgOvNNPvY_tP0459v5Hf8zRUL9gRnl-jU_5pmf_vZil9JW6LSuRDitC1W6LHuO5Dp2Yh7eQ25mPn-TH72pCnfU7t2sx9HklwK4AxzqNMatkFja1Vp4w-ukC5bwaILMeeKVMFva59byWaoTSYZ_OGxC5ODB5e8eEUnINGxYZgw&__tn__=%2CO%2CP-R,fb,2023-10-15
8007d8415a7907b9a7bdde493c23c38d,fc73810e75cbcb35391b0f013cfabeab,英文家教 Brenda 🦄,,https://www.facebook.com/reel/25869958132603044/?__cft__[0]=AZU_AUqsQcYytB3oJtZW0QHX9lb7XUUlHdmb2dg5VFO98sYNzRWk3doLozj-2hbuMoZ4r0RHKzXM9Y7_jdUffbIKSg69K7C3JbLfOUPDTN5_37UfTB3b9vV3aznNenogyD7Gk91XOK0DyvFQHYsunmp6lg81tHsolJGNEjtakO2CQA&__tn__=%2CO%2CP-R,fb,2024-02-18
57f0c2b37eb7468f4012d03fa11f74f7,fc73810e75cbcb35391b0f013cfabeab,Walkerland窩客島,,https://www.facebook.com/reel/1289956348323916/?__cft__[0]=AZUnsNKqLn62zH1HJXlH0YbofF0GKCHXCfrKtwKQN2hnONQNc9JfmZhRgZXZrvZp6sQiq6NJNJv4vSeE03wpFMzfi-GBXxJkAfnJ3p9vpp7Zzw1T3B6wA51SLFAFT9l4w8Htoo54Y58Uw1k5KzFI09FTJzWYCcdfZZ8B6wUtXLul5g&__tn__=%2CO%2CP-R,fb,2023-06-20
7267601ec5ba88fee14c8441db1a5ac6,fc73810e75cbcb35391b0f013cfabeab,日本津々浦々〜Every Corner Of JAPAN〜,,https://www.facebook.com/reel/230528186395208/?__cft__[0]=AZWmp5Rc75AV2eaFXqeoU28YH_pL5FGPpqyLowzg_aiXMDpEnHL4szSwAz3zwwqBY82hzyw1JdaqcsZYXSY1ZT5hR9CjHkOTyXsTm_kamrcBuJrqBKbKOFLrY7lwaA6NYNkZI3J1GIfBzMrc1ABcDVjpcI4D7bFSpvDAeRHvfy5Dgw&__tn__=%2CO%2CP-R,fb,2023-06-11
2cf0562ac80011fef7d52a83af4e6336,fc73810e75cbcb35391b0f013cfabeab,台灣亂流散步 Taiwan Wanderer,,https://www.facebook.com/reel/407370722063864/?__cft__[0]=AZW6d3xbQdc3ossNRBiG8bl5v4uY760uWBoDxU9eNEVpu0NIc2u5Ebsoid8YC2kibuCK5cGL75YWXkjxl-VfdgPJRmquBZTQZFfMRZ3hn3Wcdaxlq14uNkELxc5sxMoh-Kz15nOOzsMxS33OVMlybQkiYaZzEB_g5sKSOW1h_7pFKw&__tn__=%2CO%2CP-R,fb,2024-04-26
c04eac03c35540cf76382b3fe02e1736,fc73810e75cbcb35391b0f013cfabeab,今。晚 質感旅人,,https://www.facebook.com/reel/2484171628450802/?__cft__[0]=AZV5EvfMWxq3DraFIp28A4Fvjolju0ZzM3O21Njg8l8UreQzUm9padjXLEZjSZsOQ_WB9bmlB0u47WsLa4HVUQfRUJmNXwK5f2xmHTt9ugsWwdxM_XSj8nH6P3pqPz422UJshQLEszgHWHRQ6VurzTNrEg52YWg_LnxZ8dkGPavzpQ&__tn__=%2CO%2CP-R,fb,2024-03-09
9fc6cb5abc521ba368ff97258f5a4023,fc73810e75cbcb35391b0f013cfabeab,香🌼｜桃園 台北｜美食＊景點＊分享,,https://www.facebook.com/reel/712306870994574/?__cft__[0]=AZUM1xPiBs5tBh9JtU8-JU1gbV-6RdIz-NEkqjDjjkQkU-p2J33T62lDUUb1coav0GW3wcRcPM5Ed1vhd3pfpAgrx8x93dHm5RXftzJQsSHRDZpbHrVkAJnjmhYwXmeCsTrrz0Dwm_fRRlaV7Ni6H9G3g_v-VT3MaKx1IwHWEs5HUA&__tn__=%2CO%2CP-R,fb,2023-12-19
9c35237de4e7a45959f8a10056da9c4e,fc73810e75cbcb35391b0f013cfabeab,生態相關的親子隨筆,週末散步，帶小朋友巡四個巢區，中正家太太們都在臥巢，大安家北巢區花媽在我們到的時候跑出來看了下，又回巢窩進去，我們往南大安走的時候，在大生態池落羽松那邊看有人放養的鸚鵡樹上ㄍㄞㄍㄞ叫，在想飼主在哪的時候，另外三隻鸚鵡飛過，隨後一隻鳳頭滑過，很在意那些鸚鵡到底知不知道猛禽會吃了他們？總之，我們跟著那隻滑過的鳳頭走回北家，花先生出現在枝頭，剛剛那位應該就是花先生盤過這樣，這次沒有帶飯，純陪孵蛋。小朋友說，要叫花先生花生，這樣比較簡單......好喔以後我就叫他花生了大安南家廣志在家，小南孵蛋，我們還遇到也是看大安南家多年直播的鳥友們，小朋友和他們聊得很開心。聊啊聊的，想到以前太靠近南家時，N2一定會來“關心送客”，淡淡的感傷和懷念。…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid0hmkZEwKmTW8eytdFSExJbTksCqpFmsqif6DmzeoYxEvZkLNBs4ePdcW34hXwtSSkl&id=100057676830398&__cft__[0]=AZWDToswG9yB7V61H5pu41JWIK04XgreUBEdX_IluhNDACrYIjMuCOLxS6rzWI1-R0kOXcGJQV2ET92KR4EEFFGd-zm7s2Dk_TAz63NgsNPDVnapQ9oxvGHnHlVcqFsEV61FaqEVvMMatVOS29autnIMcY6xak7m2YiUgXWkNcyMeEMuyayKGm6viF9HXbKX0QTFw830AhfMs9qQ_SgbrhY-&__tn__=%2CO%2CP-R,fb,2024-04-07
2b5350c0bc8eadac8dc576763b9f7e0c,fc73810e75cbcb35391b0f013cfabeab,𝗦𝘂𝘇𝘂☻︎ꕤ,,https://www.facebook.com/reel/1258960518319977/?__cft__[0]=AZUhsfaWgQmSsaxzINATn3c9lRVgAfrCB24uZrjcj8AdQf0PN_uYEkVE2sll5YnQ2A8GeLc4t7UMn5l9ueZ_I955-jp3p89k7wU7JenftGHIArV_6g4cM1eMRUid0ZwjCRC2JM5nLqYcP-tW0NckW-NIF0-PgWDiND_G2wagCImJaw&__tn__=%2CO%2CP-R,fb,2023-07-31
1fa7c1c89f69406b6c8e685c72e6cecd,fc73810e75cbcb35391b0f013cfabeab,妞新聞Niusnews,,https://www.facebook.com/reel/2121351698218856/?__cft__[0]=AZW8L2g7nZiRIiVOmoUKIGhaexvRVN0EzmdCif0L8AApRXtdG7IKG8MZpw03pLgNksD-5rbPFrIzuwZxnKMs9dQgrKbxGSwQCiSU15VTMiHGVMWhXcxviAtDwnkLRBJj5dad5iEXaUhhGegFX5YmWhrnrHsMT7Gtxx4pkuiC16Ln3g&__tn__=%2CO%2CP-R,fb,2023-12-29
b5f6583e681bafca271e6211c98a7fed,fc73810e75cbcb35391b0f013cfabeab,"冬冬🌸生活美食日記｜台北 台中 桃園 高雄 台南 母嬰 美食 旅遊 生活 Hung,Tung-Hua",,https://www.facebook.com/reel/1412505016361284/?__cft__[0]=AZVDVrUmHfMOE6cvjIiOK3sz1lCUoA1gmVtOWNQUgCjVtB2XFmPEZoN6Ixo7HQfeeIUqw_FhuklAGdv-_zu2QHveOeRljbsjb1xdOSdhemQbtqLZ4u3s4WrIJdqtvSWyuwZ1Kwf_sKCvepwzG3fpsNUG-tHGXwI7aTeeUnUARD_ODA&__tn__=%2CO%2CP-R,fb,2023-08-11
65f9aaaf108500d02404a589a4d401f7,fc73810e75cbcb35391b0f013cfabeab,The Café By 想 國家戲劇院,#母親節限定 #感恩辛勞 #豪華套餐女王限定精選套餐組合獻給我最親愛的媽媽您辛苦了想 國家戲劇院母親節套餐組合多款主廚新限定特色美食滿足媽媽及全家人的味蕾歡迎提前預約訂位福全天下的媽媽們母親節快樂月日至月日限定上市雙人及4人母親節豪華套餐豪華雙人餐贈…… 查看更多,https://www.facebook.com/thecafeby3/posts/pfbid02wHLHPreZ5Xk68PUAVCYeuugXxVm67kf3Bfxuqct31ju655Y9GF8mt2BsZhQ8Ejkql?__cft__[0]=AZUmnMomGSVyCvKSLqMEByeCEn4Nq2_KbtDBLhLu_-NuzM1uD56ACa7zbZhyRL5b-V-zIPJ7NQCiOi9idU47LoFaLBgyNEOaR_g9bW9bFsPZzlKs2PPvt6huQTZ1OeZx1IzJ5p_nQhgDzUP7MHiPsqbdFkP7GrEbyAx8zpRM5IHBNW-0l1ZyzQVeqaRh2WzbVtJfYDJ10idNt2zSd3TW4qbZ&__tn__=%2CO%2CP-R,fb,2024-04-12
c3650cc487aa4df6b68933875cd3b4e2,fc73810e75cbcb35391b0f013cfabeab,天天,,https://www.facebook.com/reel/24240217222232302/?__cft__[0]=AZVLFMmlx-037TdB2h3GoAJizAWcb23nJiENoUu2QQvXgRdj-mgLRhs3Z-yH5Qx-PiBJekHRcmEOU9SBbLqGY0rqKPAstma_Knqs5ck0BMa74w2nUWPR9iAcME5TPyKoHz1dO9a9SrFgpROMigrg5Mc09C3o92zHCUe8vlY0Q3Ugeg&__tn__=%2CO%2CP-R,fb,2023-09-04
9023307ac2fe92ae8522022b834a3ceb,fc73810e75cbcb35391b0f013cfabeab,Justin Su,,https://www.facebook.com/reel/1624136168401100/?__cft__[0]=AZVd2g3dAbkc2IgbTxYbPCVJbM6UZd5btsFCk9991smat7ogcLcq5bxirINjmJGOxNPLzcwjTy21kaXtTlLD58Wng6qpQq6OPceo7DelCbZLgzrZ5xs6MZ-jw55R77f6lE0quWRjFpXbnbWQG6g7R3idtrxE6UShQs_VeZuBETYSiA&__tn__=%2CO%2CP-R,fb,2024-04-29
da8b2888dbb9d3b40e0cb8b86ec7eb5e,fc73810e75cbcb35391b0f013cfabeab,張維綱👶綱哥タカシ(ガイド),,https://www.facebook.com/reel/184488794686515/?__cft__[0]=AZV1hgq5e8ViXPy8UYYHdRlXUeVivJ4FQMSJ4fqZ3PQw4cDfyiM5WF9YAFHvZ6Ql1rASUtAArZI5xTwDQcFUW4JzZQTDH-uVd8k15h3wBh2sEe3f0R3k_-kE7trDEpL7afi6sUvKVJBuowULIVq62CXhRfDbECJAXKtW6a6SRPRd0Q&__tn__=%2CO%2CP-R,fb,2023-12-17
5e5f776be60bc8cefbe764d392957c05,fc73810e75cbcb35391b0f013cfabeab,Koji Sato,,https://www.facebook.com/reel/921930409030421/?__cft__[0]=AZWETgV6nkAmnoe0CHo1zMeG7ihM2PKf4x0It7Y9POnwWX2cJX5r50iPwBsTM3TMI76r8tJMBieRSSpBdEW8OxQh5RIoVeVk_KWseK9cYlwGoh3aFVG6yCOOgGUf_6jQCmg_FG137rqzbOtf4YsO2oVTtAyQ3hiOZfKwi5-KFH6XVg&__tn__=%2CO%2CP-R,fb,2024-01-19
871f7fc8f14b7e9d0f95e05ce6c9c11b,fc73810e75cbcb35391b0f013cfabeab,𝐈’𝐦 𝟗𝐚𝐧 ｜宜蘭美食 旅遊住宿 新店開箱,,https://www.facebook.com/reel/709506073893290/?__cft__[0]=AZWNGi9E0yWYW4v7jkZhA_je_MDHytL4ASNpesrIOSBvginjxxKSwu2sJmWui3peOw9hI3TLsIVYDTRgDmi5GnHruNBrcgIfwvSTXvcrDyzo5Y7o_qcDV3vXhtrA1mdtYgavInhITU7beMO-VXk9jWgb5IywXxgGrdBsBLLpV3eCAg&__tn__=%2CO%2CP-R,fb,2023-10-12
db3537d501f915bd31f7d9f5241ab15e,fc73810e75cbcb35391b0f013cfabeab,嗨嗨 我是蘿莎🌙|板橋髮型師 |縮毛矯正｜科學燙髮|本命瀏海客製化,,https://www.facebook.com/reel/424530836656546/?__cft__[0]=AZWu83V-4BrmCTW5AdprK6DUxfsfejElThqSdJE8sA3uzU-pMn82EeuCh5dve7P99zx7WetDoESevcb3KdGXxO3-4rdC98HZnuuubaXxIjZCm9CZ9VyhVgMZsyvwcp7L3OFuyNsLB_vYyS8P5wqPeirO0UXxaYSrcC9sLOakoyVMFw&__tn__=%2CO%2CP-R,fb,2024-03-22
bd5d22f2dc6520511f82f57ea1cbd0fa,fc73810e75cbcb35391b0f013cfabeab,Foreigners in Taipei&Taiwan/外國人在台北&台灣《生活Live&Life/資訊Information/工作Jobs》,#тайвань Evan Rodrigues YouTubes me (美國加州建築師Kenneth Huo )@ CKS Memorial Hall ~ coming up below! 關於馬若孟的228 (和周婉窈）ABOUT RAYMON H. MYERS https://www.hoover.org/profiles/ramon-h-myers…… 查看更多,https://www.facebook.com/groups/162947714652912/?multi_permalinks=1467975494150121&hoisted_section_header_type=recently_seen&__cft__[0]=AZV3_fpbsOGUf8MSKoTlCPhGDGvFKZLnIxBZlF95UeVVlG2wJzksPftPcPe3xlGpDSVZLxUx9j50-O4rgvBRFzc3EaRQ3MrqX5L60qEOhEwe_TBGi62uUpkwDHGNBFQHgDNOSpWUyGTmrGCXOKiyD4-eTR_TDJUzHBpI0DsALi8Rx_vpQDzQmX_ieMPi7h8GOZajlYlJZIFy3NubRz1Ejtxe&__tn__=%2CO%2CP-R,fb,2024-05-06
4556cd3141ebffc2966f94c9aa334a55,fc73810e75cbcb35391b0f013cfabeab,阿魚呷蝦毀｜台北美食·桃園美食．新竹美食．甜點．夜市小吃,,https://www.facebook.com/reel/817190473784407/?__cft__[0]=AZUzplRLrildo2Lmf1J3-9S3QZkl4mi1D2g5yvymbSs9VcVXmQzZ9zh6cxUChSXsDt6MwxHkwMG9-9yCmLJBqVFnftnU7APOSNzAa8nm5HnIwnOEJoMgTxVBCQyDJ81urJcONH1RlSU7rTlxW5m1tMQfDpGEb2_82r8ikHTB5IUu_w&__tn__=%2CO%2CP-R,fb,2024-03-26
670e43c1e248438cec6eaee5850cabce,fc73810e75cbcb35391b0f013cfabeab,徐凱｜凱編,,https://www.facebook.com/reel/1135054781247281/?__cft__[0]=AZWeZATLwvyIr9W5VdtEnUu9xUdG8o6VVIbW3mcGTEsCLT71mC2yLI_ich5kbeo7TWN1T7JBUAKUggz-gzE1edV47vQQ1MVinVc4puIHi9WKlTuPu4-RFLIZJN59h39kGm414HWggf6DM7kXY-Z2GYr_6ohAiJUcaCwTW6w6TWZKrQ&__tn__=%2CO%2CP-R,fb,2024-03-22
1100b39d05c6560f5a7420e9ebbbe020,fc73810e75cbcb35391b0f013cfabeab,和装家あきこ👘広島｜きものファン作りの人｜sailing好き,,https://www.facebook.com/reel/1972221976582361/?__cft__[0]=AZUD13V8zMK-ZVE0fRK-uFFn4NCGXcPtYbXr3ZLthZPQb5n4i7eg68Zd1a2pHALhB-aZhPVXz6CurHyRl6kVg0U_hZPxFGzJAHr4WhzfYgqqRJmkVVqpYee345WmTOF-oGX-Hrr_wuhsJssJrmY8W7gLhyCCNi3eGCtYvyM5oPyxtg&__tn__=%2CO%2CP-R,fb,2024-04-23
4062e82372655c468e8775139ba9f7e0,fc73810e75cbcb35391b0f013cfabeab,KaiDi🤍,,https://www.facebook.com/reel/953537239637241/?__cft__[0]=AZUZb_waZJrTy3DDOF7jG06hYiCwYdDJWMCQBv48jpKjHcgYTeqmaR8L19YglUpxOgFrXUw1e-6cgWZV7_rxLatxWf8TJKFxBWMrUUbiGAm_i2Sxyczfk95Qg0nBaBJoREiHlgeFrzkWleqsEhWlk56BXff1nC99TcE9TCMUDoWHvg&__tn__=%2CO%2CP-R,fb,2024-03-31
a8c2c582d352dffb17a06c3785b41860,fc73810e75cbcb35391b0f013cfabeab,Petr Havlíček | Traveler,,https://www.facebook.com/reel/1120253625880671/?__cft__[0]=AZVInrMuWdR7I73DOXEItw56Qc6RERCRQiY7csm-wcUauyfitFaXjeozU-oCPDDMPiJ2wYFoBm-kmkIeKf7kYBY2hKHK6Kn60wDTdllrnZvVl5fI9LwxGZ6A71Q_eV1PYGF4R4va3AjW5TNchpesbYTyO78o5j85MHlKuphq-41uXg&__tn__=%2CO%2CP-R,fb,2024-04-05
0e6f06d805ee7332b72a1ec8b7731909,fc73810e75cbcb35391b0f013cfabeab,Taiwan News 台灣英文新聞,,https://www.facebook.com/reel/755823956073511/?__cft__[0]=AZUzdvkasVpVgd7VdEUkFdZfFludNX5TCceX_t_0zNd_XGLo-sEabQajd-Nq_UbUdq5JHY1pqktELp8Qpgwuk4vDSH9ENP__FMa3TXhl1j9ZeHSV86Hy3julTkqzz-2IiPcKPWUur5tn8ps_yx7VdPXwMCMzXiJ1UFLtbno3uC6VwQ&__tn__=%2CO%2CP-R,fb,2024-02-03
94dbb25a179f4d8dfe4657b8a15ab571,fc73810e75cbcb35391b0f013cfabeab,柳井電機工業株式会社 since1947【公式】,,https://www.facebook.com/reel/692856426317686/?__cft__[0]=AZXJdNQwVzl0jrM_R_YGBexjSEDwxhUV7CeYCQ9_U07oRpqJmKoVUzrdvuvghB1dcFTRbGo20AjoI8C7Aao-zP7UV_DF-07ZSqfNwbEFzz3BBH31Pd1dXDzJsIK38Px6ghcvuBYOSAAsTgZkFtnUtwMbIIJPxkLZKr2NTHo8hT-gfQ&__tn__=%2CO%2CP-R,fb,2023-11-26
60f1b2359c9d1e6ba088e2c6abef82d9,fc73810e75cbcb35391b0f013cfabeab,G’s foodie,,https://www.facebook.com/reel/998142894772125/?__cft__[0]=AZUy0sZJxHr_cQh2GQolj2ghxcizHR9_q7HKlk9UjCpFc5wMAtYY47Uv7O5DakG_NhnF7PpjM9WgHwfRCf5hHK3Ws7-fsB1xD866O-zoUIHvwR9aw9AxEDQubb7SBNUxjDhYp4XHHRSXn9sCgEKRy4K7UYOTVR5zop5XQxAWp68cQQ&__tn__=%2CO%2CP-R,fb,2023-09-02
92cc1ed3d48f711a2b431fda06637e89,fc73810e75cbcb35391b0f013cfabeab,"冬冬🌸生活美食日記｜台北 台中 桃園 高雄 台南 母嬰 美食 旅遊 生活 Hung,Tung-Hua",,https://www.facebook.com/reel/677191071102087/?__cft__[0]=AZULn35PnoAP5JfWGTtsJkR_r95_bFISpw_fGXjoEfZ9dtZARNlSzrLDJoHyU7uTfouFjrIj3pvI3gO5vmycOGkIQjVjfP85JvJMj6YOxVSgGef7PiQrGX89D2f3786Mw7YkmSkDQAxmpjqH31U-3VM5grsHmgarkemacuz6rzoJkQ&__tn__=%2CO%2CP-R,fb,2023-08-10
d709a51e2884b482809df69ea26136fe,fc73810e75cbcb35391b0f013cfabeab,"冬冬🌸生活美食日記｜台北 台中 桃園 高雄 台南 母嬰 美食 旅遊 生活 Hung,Tung-Hua",,https://www.facebook.com/reel/1723441838095537/?__cft__[0]=AZUt8btsaVxBml_O7FX62a5ACXL6Zt0lf-pDtKQZH5q_L0mb3NXcvGZ7Vl5YHXpMKXUSAkHlKLDn-YF4CejGkD__32bqP3hoNcl3us6RE5jmXp2f6IlkUX4ZmIUt0IJFpw9UYpWQ_Hb9NF2pBAKf8iQkxBBblus9a334I4NbdQhZDw&__tn__=%2CO%2CP-R,fb,2023-07-06
d80646e835bff1958a069ab79da6b167,fc73810e75cbcb35391b0f013cfabeab,台北租屋、出租專屬平台 2.0,#可租金補貼老實說，雙捷運真的很少見，紅線＆綠線都有，可能會是你在台北長久安居的原因，…… 查看更多,https://www.facebook.com/groups/459966811445588/?multi_permalinks=1656881831754074&hoisted_section_header_type=recently_seen&__cft__[0]=AZXxqLxeMXOl8DfoUon2OIqCUksT7f9GKfF_4zj3RlakDrk09WXjBbavVlS2kgB9YSsgG2RG48zKTEQM7VUmaEz_JKCovKvELypAQrPrDcAqx5yI8KmdwBc7bt121WE4laTLg7CVfxZdBfaqp15L3gnF4tRE1eXM_J1wKlch4Uf56ZN_64NomRqSKYkvflZLn7p8W04P4f8wR9Q8eCRpIdEn&__tn__=%2CO%2CP-R,fb,2024-04-29
bc5a1209caec6f3d5b0396c6ceecafe2,fc73810e75cbcb35391b0f013cfabeab,分享早午晚貼圖,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/groups/190526895825973/?multi_permalinks=822504019294921&hoisted_section_header_type=recently_seen&__cft__[0]=AZXBWX-PdUVtGuCS_y12c8o_zmNi2l5IIOjO5QGFpe6gqAkZz8RC3SKVxyUlEZJXXNrAcPn8KZJmV4DlHRiiD4Kf3Bpl37DYiY3hUoH6o5EHuS7SivGXF4WGoFHwO-m7HF2coQTtz1DW5u9OGB6OU7wCGnrO9iWRhrPyKfq9vVbWwgSssMSB8T4UTyC-TnmkPI2GGCoK-ORlvhvmm8vphi1oPIIHSSXKuR-KGp0pc-csfGgRA_fW4J1fsOPEC6Yq-T342SxzYIv58MV-And5H6lv&__tn__=%2CO%2CP-R,fb,2024-05-04
ffba9e6e12388e43ab39019691590c37,fc73810e75cbcb35391b0f013cfabeab,郭子豪,,https://www.facebook.com/reel/1555518135236672/?__cft__[0]=AZWhebBzwhZcScxWQAgxQ5Y9PIuPJdBO1dxDHRt8LGGSGf0J5PNYJ3aMLgjvh4PBV6M0i4bD3QPFh3yLz9kyWRsJ3Z5dE2kF_jkoUvH-n2KRNpAWmAdn962j8k6wj2ik4IkNgXvladyBHQbF2BcfoZRBFgXX_csbBp3f-uxQF8hTcA&__tn__=%2CO%2CP-R,fb,2024-03-17
